transaction_id,user_id,amount,transaction_type,merchant_category,timestamp,transaction_frequency,avg_user_amount,deviation_from_avg,transaction_gap_seconds,account_age_days,failed_attempts,device_type,location,is_foreign_transaction,unusual_amount_flag,velocity_flag,new_device_flag,location_change_flag,night_transaction_flag,is_fraud,hour,day_of_week,month,is_weekend,is_night,log_amount,amount_to_avg_ratio,log_transaction_frequency,log_transaction_gap
T6053,U659,1295.06,withdrawal,fashion,2026-05-03 14:44:54.308484,1,2643.9002458432456,1348.84,2672,61,1,web,India,0,0,0,0,1,0,0,14,6,5,1,0,7.167084172136875,0.48982937292973555,0.6931471805599453,7.890956716138919
T410,U508,1657.75,transfer,fashion,2026-05-03 12:27:15.308484,4,2473.523554783964,815.77,6208,1095,0,web,India,0,0,0,0,1,0,0,12,6,5,1,0,7.413819585646417,0.6701977816720607,1.6094379124341003,8.733755131364893
T7458,U197,3265.32,transfer,gaming,2026-05-03 14:35:06.308484,11,1979.7694792390769,1285.55,4672,1625,2,mobile,USA,1,0,1,1,0,0,0,14,6,5,1,0,8.091419247910189,1.6493435385243338,2.4849066497880004,8.449556542700426
T8240,U753,3209.98,payment,electronics,2026-05-03 17:50:53.308484,10,2347.5374679076704,862.44,954,1847,2,mobile,UAE,1,0,1,0,1,0,0,17,6,5,1,0,8.074331465480892,1.3673817958243843,2.3978952727983707,6.86171134048073
T2318,U420,2319.95,payment,grocery,2026-05-03 11:15:33.308484,8,1434.2429243405577,885.71,1240,160,4,mobile,UAE,1,0,0,0,1,0,0,11,6,5,1,0,7.749731863603791,1.6175432759754649,2.1972245773362196,7.123672785204607
T2736,U492,2396.62,transfer,grocery,2026-05-03 14:06:45.308484,2,2358.749660710241,37.87,3778,1839,1,mobile,USA,1,0,0,1,0,0,0,14,6,5,1,0,7.78223185764267,1.0160552596591792,1.0986122886681098,8.237214703349489
T10074,U736,1887.77,withdrawal,gaming,2026-05-03 16:07:28.308484,4,1888.4741944859625,0.7,3547,1336,1,mobile,UAE,1,0,0,0,0,0,0,16,6,5,1,0,7.5436811025447845,0.9996271087592058,1.6094379124341003,8.17413934342947
T4287,U964,1427.8,payment,electronics,2026-05-03 14:21:49.308484,2,982.6281909768634,445.17,368,1711,0,web,India,0,0,0,1,0,0,0,14,6,5,1,0,7.264590210122234,1.4530419660843787,1.0986122886681098,5.910796644040527
T6702,U744,4569.75,withdrawal,fashion,2026-05-03 12:18:38.308484,2,2441.47852106708,2128.27,4616,214,2,web,India,0,0,0,0,1,0,0,12,6,5,1,0,8.427432584208614,1.8717141923210603,1.0986122886681098,8.43750042250699
T1926,U826,1079.28,withdrawal,travel,2026-05-03 12:00:43.308484,5,1128.4350182260346,49.16,2369,543,0,web,Germany,1,0,0,0,1,0,0,12,6,5,1,0,6.984975545775651,0.9564396545759907,1.791759469228055,7.7706452341291765
T9426,U822,2834.34,transfer,travel,2026-05-03 20:35:48.308484,9,2477.4801692741094,356.86,2078,1278,0,mobile,UAE,1,0,1,0,0,0,0,20,6,5,1,0,7.949917138424153,1.1440414474382685,2.302585092994046,7.639642287858013
T4982,U1127,2205.21,transfer,electronics,2026-05-03 13:22:26.308484,9,2830.154863120191,624.94,2840,1068,1,mobile,UAE,1,0,1,0,0,0,0,13,6,5,1,0,7.699031390205636,0.7791835096930404,2.302585092994046,7.951911381854188
T6688,U635,2527.01,transfer,gaming,2026-05-03 14:05:27.308484,7,2252.634381509561,274.38,2225,1537,2,mobile,India,0,0,0,0,0,0,0,14,6,5,1,0,7.835187710955127,1.1218021085094019,2.0794415416798357,7.70796153183549
T8702,U536,1569.29,withdrawal,grocery,2026-05-03 16:13:37.308484,2,2673.522029251101,1104.23,3525,1378,0,web,UK,1,0,0,0,1,0,1,16,6,5,1,0,7.359015594660735,0.5869747779308967,1.0986122886681098,8.167919362957816
T6169,U973,1383.2,withdrawal,gaming,2026-05-03 14:10:04.308484,10,1933.2279340067507,550.03,3540,965,1,mobile,UK,1,0,1,1,1,0,1,14,6,5,1,0,7.232877634407763,0.715487281635608,2.3978952727983707,8.172164452111904
T8467,U324,1698.13,transfer,fashion,2026-05-03 19:12:28.308484,4,1921.4335040684605,223.3,2834,1812,0,mobile,UK,1,0,0,0,0,0,0,19,6,5,1,0,7.437871634342173,0.8837828608279087,1.6094379124341003,7.949797216161852
T2882,U385,509.3,payment,fashion,2026-05-03 14:43:17.308484,2,1124.662356798417,615.36,508,999,2,mobile,UK,1,0,0,0,0,0,0,14,6,5,1,0,6.234998788069926,0.4528470224583494,1.0986122886681098,6.2324480165505225
T10211,U804,556.04,transfer,fashion,2026-05-03 20:19:19.308484,6,1028.3671019023127,472.33,57,557,0,mobile,Germany,1,0,0,0,0,0,1,20,6,5,1,0,6.322637050634291,0.5407018548441641,1.9459101490553132,4.060443010546419
T10596,U24,1615.84,withdrawal,electronics,2026-05-03 17:01:42.308484,6,1951.7783256931464,335.94,4470,768,2,mobile,Germany,1,0,0,1,0,0,0,17,6,5,1,0,7.388228906010987,0.8278809011767647,1.9459101490553132,8.405367376233981
T3758,U876,4920.08,transfer,fashion,2026-05-03 14:37:52.308484,9,2891.812873273527,2028.27,3676,1138,0,mobile,Germany,1,0,1,0,0,0,0,14,6,5,1,0,8.501283297592199,1.7013825630871804,2.302585092994046,8.209852481301272
T10324,U289,4049.56,payment,electronics,2026-05-03 15:08:55.308484,3,2929.900038207672,1119.66,3228,282,0,web,Germany,1,0,0,1,0,0,0,15,6,5,1,0,8.306610422146885,1.3821495429226711,1.3862943611198906,8.079927770758275
T9249,U792,2139.18,transfer,travel,2026-05-03 15:45:26.308484,4,2007.077492447028,132.1,3465,45,1,mobile,UAE,1,0,0,0,0,0,0,15,6,5,1,0,7.668645216628201,1.065818338845549,1.6094379124341003,8.150756470275551
T1058,U534,3937.27,transfer,grocery,2026-05-03 13:22:06.308484,2,2783.9450285067373,1153.32,291,1615,1,mobile,UAE,1,0,0,0,0,0,0,13,6,5,1,0,8.278496819570949,1.4142772067225804,1.0986122886681098,5.676753802268282
T894,U937,836.48,payment,electronics,2026-05-03 12:46:35.308484,2,1261.438415721421,424.96,2392,1362,3,web,USA,1,0,0,1,0,0,0,12,6,5,1,0,6.730397382817061,0.6631160022651587,1.0986122886681098,7.780303087908373
T6932,U652,288.69,withdrawal,travel,2026-05-03 14:14:40.308484,7,1730.3757329162916,1441.69,789,1092,0,web,USA,1,0,0,1,0,0,1,14,6,5,1,0,5.668811385712148,0.1668365975906396,2.0794415416798357,6.672032945461067
T885,U830,1182.4,payment,fashion,2026-05-03 10:10:29.308484,8,2144.4719500904653,962.07,6405,528,1,web,India,0,0,0,1,0,0,0,10,6,5,1,0,7.076146930242594,0.5513711659407572,2.1972245773362196,8.764990330169104
T3211,U973,424.83,withdrawal,electronics,2026-05-03 13:04:48.308484,2,718.4501562987273,293.62,2186,1853,6,web,India,0,0,0,0,1,0,0,13,6,5,1,0,6.0540402055904625,0.5913145062105655,1.0986122886681098,7.690286020676768
T8204,U1175,1580.35,transfer,gaming,2026-05-03 15:41:38.308484,4,1314.682185422906,265.67,2330,505,1,mobile,USA,1,0,0,0,0,0,0,15,6,5,1,0,7.366034191582915,1.2020775943575719,1.6094379124341003,7.754052639035757
T6023,U397,1370.04,transfer,gaming,2026-05-03 12:27:28.308484,3,1677.0964843174174,307.06,3998,1314,1,web,UK,1,0,0,0,0,0,0,12,6,5,1,0,7.223324854920809,0.8169118545023352,1.3862943611198906,8.293799608846818
T1672,U248,616.65,payment,grocery,2026-05-03 12:29:37.308484,10,600.6119265481267,16.04,349,531,2,web,India,0,0,1,1,0,0,0,12,6,5,1,0,6.425921953982822,1.0267028870328057,2.3978952727983707,5.857933154483459
T8756,U986,4347.38,withdrawal,travel,2026-05-03 15:07:19.308484,4,2838.300527059961,1509.08,3851,694,2,web,Germany,1,0,0,0,0,0,0,15,6,5,1,0,8.377558640926388,1.5316841740404168,1.6094379124341003,8.256347772918016
T6356,U998,1120.9,withdrawal,grocery,2026-05-03 13:58:13.308484,2,701.8240830346665,419.08,679,1195,0,web,UAE,1,0,0,0,0,0,0,13,6,5,1,0,7.022778955550919,1.5971238740570683,1.0986122886681098,6.522092798170152
T8366,U751,1135.89,withdrawal,fashion,2026-05-03 15:05:34.308484,9,964.7555022459989,171.13,2558,527,0,mobile,UAE,1,0,1,1,0,0,1,15,6,5,1,0,7.036051743248017,1.1773863908298063,2.302585092994046,7.847371836159788
T11006,U98,385.55,withdrawal,travel,2026-05-03 14:38:31.308484,2,513.9050959250777,128.36,4483,156,1,web,USA,1,0,0,0,0,0,0,14,6,5,1,0,5.957261225766484,0.7502357970506943,1.0986122886681098,8.40827078419205
T7870,U110,50.0,transfer,gaming,2026-05-03 14:02:43.308484,2,1794.2264684135405,1744.23,4708,1173,2,mobile,USA,1,0,0,0,0,0,0,14,6,5,1,0,3.9318256327243257,0.027867162173982954,1.0986122886681098,8.457230850243555
T10273,U1151,1373.53,payment,grocery,2026-05-03 18:50:54.308484,9,1067.1144695218395,306.42,2108,530,2,mobile,USA,1,0,1,0,0,0,0,18,6,5,1,0,7.2258671334857025,1.2871440112027692,2.302585092994046,7.653969180478774
T8880,U21,461.68,transfer,fashion,2026-05-03 13:16:02.308484,11,1400.1443770813833,938.46,1276,145,0,mobile,UK,1,0,1,0,0,0,0,13,6,5,1,0,6.137035670427201,0.32973742367386405,2.4849066497880004,7.152268856032539
T1415,U812,1418.02,transfer,grocery,2026-05-03 12:51:54.308484,11,2169.184877520717,751.16,558,1090,1,web,UK,1,0,1,0,0,0,0,12,6,5,1,0,7.257721771493416,0.6537109925674126,2.4849066497880004,6.326149473155099
T7322,U314,1605.46,payment,fashion,2026-05-03 14:19:40.308484,3,2035.1316306861509,429.67,2535,1419,0,web,UAE,1,0,0,0,0,0,0,14,6,5,1,0,7.381788279397504,0.7888728055736824,1.3862943611198906,7.8383433155571165
T7268,U548,990.53,withdrawal,gaming,2026-05-03 14:23:17.308484,10,722.0921150125544,268.44,1184,431,1,web,Germany,1,0,1,0,1,0,0,14,6,5,1,0,6.899249204688193,1.3717501936868932,2.3978952727983707,7.077498053569231
T1030,U268,585.27,transfer,electronics,2026-05-03 11:17:23.308484,1,675.2951143674741,90.03,1667,677,1,web,UAE,1,0,0,1,0,0,0,11,6,5,1,0,6.373780434317173,0.8666877438932973,0.6931471805599453,7.419380582918692
T8940,U514,697.19,payment,gaming,2026-05-03 14:18:22.308484,6,816.6546982062432,119.46,4968,1501,3,mobile,Germany,1,0,0,0,0,0,0,14,6,5,1,0,6.548491272024683,0.8537145511776786,1.9459101490553132,8.51097389160232
T2275,U841,961.01,transfer,gaming,2026-05-03 12:04:37.308484,6,1216.5921321206515,255.58,1681,768,4,web,Germany,1,0,0,0,0,0,0,12,6,5,1,0,6.869024845622074,0.7899196237073604,1.9459101490553132,7.427738840532894
T11947,U397,1127.96,payment,fashion,2026-05-03 18:04:51.308484,5,1959.1083181747929,831.15,2090,756,1,web,UK,1,0,0,0,1,0,1,18,6,5,1,0,7.029052133938317,0.5757517279468827,1.791759469228055,7.645397699428633
T4384,U1044,2369.26,transfer,grocery,2026-05-03 14:51:14.308484,9,2599.695106633073,230.44,827,220,0,web,Germany,1,0,1,0,0,0,0,14,6,5,1,0,7.770754932753413,0.9113607180486348,2.302585092994046,6.71901315438526
T3068,U341,50.0,payment,fashion,2026-05-03 13:36:26.308484,11,2836.5668313189462,2786.57,1935,541,1,mobile,USA,1,0,1,0,1,0,0,13,6,5,1,0,3.9318256327243257,0.017626942341113137,2.4849066497880004,7.568379267836522
T199,U583,2827.55,withdrawal,travel,2026-05-03 10:56:29.308484,3,2573.3310128532094,254.22,5170,1460,1,mobile,UAE,1,0,0,1,0,0,0,10,6,5,1,0,7.9475194918410415,1.0987898505004736,1.3862943611198906,8.550821372396221
T5364,U77,849.01,payment,grocery,2026-05-03 14:04:05.308484,1,718.0867554221128,130.92,2715,641,2,mobile,India,0,0,0,0,0,0,0,14,6,5,1,0,6.745248114121041,1.1823223202586495,0.6931471805599453,7.906915488678587
T7748,U1073,1010.66,transfer,travel,2026-05-03 16:35:28.308484,8,1238.5447260262615,227.88,2324,1817,3,web,Germany,1,0,0,0,0,0,0,16,6,5,1,0,6.919347825017944,0.816006057711447,2.1972245773362196,7.751475318021456
T5170,U678,688.91,payment,travel,2026-05-03 16:42:26.308484,9,853.2767824959058,164.37,1142,325,0,mobile,India,0,0,1,0,0,0,0,16,6,5,1,0,6.53656115430134,0.8073699101216734,2.302585092994046,7.04141166379481
T168,U632,364.31,transfer,fashion,2026-05-03 10:30:18.308484,5,574.9339746816948,210.62,9378,1837,2,mobile,USA,1,0,0,0,0,0,0,10,6,5,1,0,5.900746308187026,0.6336553681108172,1.791759469228055,9.146228426508939
T11678,U818,1141.02,withdrawal,gaming,2026-05-03 16:41:34.308484,4,2298.980960161373,1157.96,3889,174,0,web,USA,1,0,0,0,0,0,0,16,6,5,1,0,7.040553903197454,0.4963155499224285,1.6094379124341003,8.266164436612492
T2973,U669,1614.77,payment,electronics,2026-05-03 15:25:20.308484,3,2764.565455467001,1149.8,3294,106,0,mobile,USA,1,0,0,1,0,0,1,15,6,5,1,0,7.387566902218957,0.5840954122546292,1.3862943611198906,8.100161446936607
T2708,U642,546.34,withdrawal,fashion,2026-05-03 10:53:20.308484,10,999.251040165708,452.91,1323,1683,4,mobile,India,0,0,1,0,0,0,0,10,6,5,1,0,6.305070181538051,0.5467494928628244,2.3978952727983707,7.188412736496954
T8456,U1173,389.67,transfer,electronics,2026-05-03 17:20:33.308484,3,1028.28052032979,638.61,729,1490,0,web,UAE,1,0,0,0,0,0,1,17,6,5,1,0,5.967863213855655,0.3789530112814663,1.3862943611198906,6.593044534142437
T2467,U343,293.52,payment,travel,2026-05-03 13:24:08.308484,6,523.9525377473087,230.43,2793,830,0,web,UAE,1,0,0,0,0,0,0,13,6,5,1,0,5.685346912500516,0.5602034121292014,1.9459101490553132,7.935229539816907
T4081,U262,149.46,payment,grocery,2026-05-03 13:20:28.308484,6,1118.026590332512,968.57,2180,1620,2,web,UAE,1,0,0,0,1,0,0,13,6,5,1,0,5.013697268132075,0.1336819724671013,1.9459101490553132,7.687538766201629
T4881,U452,1009.39,payment,fashion,2026-05-03 15:39:10.308484,11,2954.405173062765,1945.02,3556,1421,0,web,UAE,1,0,1,1,1,0,0,15,6,5,1,0,6.918091673916837,0.3416559139760551,2.4849066497880004,8.176672771948455
T11517,U771,2706.35,transfer,fashion,2026-05-03 16:48:24.308484,9,2225.382249273447,480.97,972,1751,0,mobile,USA,1,0,1,0,0,0,0,16,6,5,1,0,7.903725575678367,1.2161281504188566,2.302585092994046,6.880384082186005
T10960,U647,1492.12,payment,fashion,2026-05-03 16:11:12.308484,3,1653.771077840345,161.65,33,704,2,web,Germany,1,0,0,1,0,0,0,16,6,5,1,0,7.308623169393011,0.9022530500692406,1.3862943611198906,3.5263605246161616
T10014,U544,1716.04,withdrawal,fashion,2026-05-03 17:17:39.308484,6,828.4067847244373,887.63,1371,495,0,web,UK,1,1,0,0,0,0,0,17,6,5,1,0,7.448357157073409,2.0714943788145486,1.9459101490553132,7.22402480828583
T173,U233,767.28,transfer,travel,2026-05-03 12:33:08.308484,7,1439.1806297043163,671.9,8072,822,0,mobile,UK,1,0,0,0,0,0,0,12,6,5,1,0,6.644154250036651,0.5331366915524031,2.0794415416798357,8.996280439395015
T522,U120,1057.08,payment,electronics,2026-05-03 11:16:55.308484,10,1374.8446339267853,317.76,3984,1739,0,web,UAE,1,0,1,1,0,0,0,11,6,5,1,0,6.964211223926352,0.768872331568063,2.3978952727983707,8.290292591224315
T1703,U171,3289.14,payment,travel,2026-05-03 12:37:21.308484,4,2774.510822375476,514.63,3355,1536,0,mobile,UK,1,0,0,0,0,0,0,12,6,5,1,0,8.098685396045546,1.1854846527498584,1.6094379124341003,8.118505067587098
T6804,U1067,2421.81,transfer,grocery,2026-05-03 12:35:17.308484,8,1390.3717515143114,1031.44,613,1949,4,mobile,UAE,1,0,0,0,0,0,0,12,6,5,1,0,7.79268330255411,1.7418435002152932,2.1972245773362196,6.419994928147142
T10151,U247,2366.62,transfer,fashion,2026-05-03 17:59:33.308484,2,2059.719700143464,306.9,375,605,0,web,India,0,0,0,0,0,0,0,17,6,5,1,0,7.769640510153758,1.1490010017800767,1.0986122886681098,5.929589143389895
T5872,U195,2247.87,transfer,fashion,2026-05-03 12:15:14.308484,9,1897.72174716838,350.15,514,172,1,mobile,India,0,0,1,0,0,0,0,12,6,5,1,0,7.718183146820422,1.1845097955849277,2.302585092994046,6.244166900663736
T9585,U20,1812.76,transfer,electronics,2026-05-03 17:27:32.308484,11,1624.8997818329162,187.86,1846,1350,1,mobile,UAE,1,0,1,1,0,0,0,17,6,5,1,0,7.503157317622207,1.1156134176100143,2.4849066497880004,7.52131798019924
T10367,U78,752.55,transfer,travel,2026-05-03 13:13:39.308484,6,751.6518113299368,0.9,3434,106,0,mobile,USA,1,0,0,1,0,0,0,13,6,5,1,0,6.624795372865686,1.001194951778642,1.9459101490553132,8.14177220465645
T1575,U500,50.0,transfer,grocery,2026-05-03 10:24:36.308484,5,2093.199525307719,2043.2,1358,1188,0,web,Germany,1,0,0,0,0,0,1,10,6,5,1,0,3.9318256327243257,0.02388687718088541,1.791759469228055,7.214504414151143
T1116,U672,2622.21,payment,grocery,2026-05-03 13:15:35.308484,4,1228.0582964456903,1394.15,3933,1290,0,mobile,UAE,1,1,0,0,0,0,1,13,6,5,1,0,7.872154037661019,2.1352487951541765,1.6094379124341003,8.277411998949004
T5423,U980,5198.62,payment,fashion,2026-05-03 18:45:08.308484,11,2971.087118185271,2227.53,1686,1432,0,web,Germany,1,0,1,0,0,0,0,18,6,5,1,0,8.556340824976193,1.7497366423323062,2.4849066497880004,7.430707082545968
T7493,U531,2791.29,transfer,electronics,2026-05-03 15:46:22.308484,1,1479.8089009588095,1311.48,3100,410,1,web,UAE,1,0,0,0,1,0,0,15,6,5,1,0,7.934617326683178,1.8862503099590728,0.6931471805599453,8.03947991910045
T10362,U484,212.8,withdrawal,electronics,2026-05-03 16:20:51.308484,1,1130.2161798282834,917.42,1571,122,1,web,UAE,1,0,0,0,0,0,0,16,6,5,1,0,5.365040998590945,0.18828256364552193,0.6931471805599453,7.360103972989152
T2574,U1132,672.48,withdrawal,grocery,2026-05-03 15:27:56.308484,7,703.6355368360009,31.16,2930,1636,2,web,Germany,1,0,0,0,0,0,0,15,6,5,1,0,6.512458299789599,0.955722051885244,2.0794415416798357,7.983098940710892
T11081,U169,1178.94,withdrawal,gaming,2026-05-03 13:11:30.308484,1,1077.8121303486018,101.13,459,1827,1,mobile,Germany,1,0,0,0,0,0,0,13,6,5,1,0,7.073218868709308,1.0938269905394948,0.6931471805599453,6.131226489483141
T6633,U415,706.43,withdrawal,electronics,2026-05-03 12:11:34.308484,7,1348.926693398592,642.5,3087,615,0,web,Germany,1,0,0,0,0,0,0,12,6,5,1,0,6.561638684693186,0.5236978428356746,2.0794415416798357,8.035278911144667
T2841,U425,1080.46,withdrawal,gaming,2026-05-03 12:48:42.308484,9,945.7482020893896,134.71,974,351,0,web,USA,1,0,1,1,1,0,0,12,6,5,1,0,6.986067259041073,1.1424393897557084,2.302585092994046,6.882437470997847
T10822,U183,1713.11,transfer,fashion,2026-05-03 17:20:54.308484,2,1065.1929444351465,647.92,4571,1813,0,mobile,USA,1,0,0,1,0,0,0,17,6,5,1,0,7.44664927446134,1.6082626225994858,1.0986122886681098,8.427706024914702
T3799,U1104,1273.25,payment,gaming,2026-05-03 16:47:29.308484,7,635.3566536227072,637.89,2710,414,2,web,Germany,1,1,0,1,0,0,0,16,6,5,1,0,7.150113049220151,2.003992546133151,2.0794415416798357,7.905072849498666
T8494,U733,2581.88,payment,grocery,2026-05-03 17:35:12.308484,4,2157.2255296677145,424.65,3443,168,1,mobile,UAE,1,0,0,0,0,0,0,17,6,5,1,0,7.856660334409219,1.1968521433180168,1.6094379124341003,8.144388865547622
T10477,U897,1461.29,withdrawal,electronics,2026-05-03 17:36:16.308484,2,1863.8712930060212,402.58,3316,950,0,web,USA,1,0,0,1,1,0,0,17,6,5,1,0,7.287758979052428,0.7840079970646724,1.0986122886681098,8.106816038947052
T7800,U1153,1773.73,withdrawal,grocery,2026-05-03 16:54:56.308484,9,1927.977433833467,154.25,738,572,0,mobile,UK,1,0,1,0,0,0,0,16,6,5,1,0,7.481403577663153,0.9199952073885187,2.302585092994046,6.6052979209482015
T5669,U998,703.83,withdrawal,gaming,2026-05-03 13:46:54.308484,2,1408.5999441273366,704.77,3186,398,1,mobile,India,0,0,0,1,1,0,0,13,6,5,1,0,6.557956638982837,0.4996663548331845,1.0986122886681098,8.066835314417336
T5827,U475,2771.23,transfer,travel,2026-05-03 13:31:54.308484,3,2969.011113159906,197.78,1754,624,0,web,UK,1,0,0,1,0,0,0,13,6,5,1,0,7.927407329450732,0.933384852210003,1.3862943611198906,7.470224135899966
T3255,U569,899.45,payment,electronics,2026-05-03 14:05:23.308484,11,1357.8681371445166,458.42,1523,1464,1,mobile,Germany,1,0,1,0,0,0,0,14,6,5,1,0,6.802894638365962,0.6623986341038016,2.4849066497880004,7.329093736246592
T10045,U913,302.99,payment,gaming,2026-05-03 14:44:09.308484,6,627.695886099014,324.71,1004,1371,2,web,India,0,0,0,0,0,0,0,14,6,5,1,0,5.716994806128336,0.48270190426180976,1.9459101490553132,6.912742820493176
T7728,U946,3238.56,payment,electronics,2026-05-03 12:52:46.308484,10,1975.7766892326265,1262.78,3064,26,1,mobile,USA,1,0,1,0,0,0,0,12,6,5,1,0,8.083192797095249,1.6391326084622924,2.3978952727983707,8.027802848370312
T3904,U640,2470.83,withdrawal,grocery,2026-05-03 12:52:57.308484,1,1978.391164711957,492.44,3453,177,0,web,India,0,0,0,0,0,0,0,12,6,5,1,0,7.812714045986263,1.2489087309034919,0.6931471805599453,8.147288258706624
T443,U290,3619.32,payment,gaming,2026-05-03 11:33:11.308484,5,2146.653387349417,1472.67,6581,530,2,web,India,0,0,0,1,0,0,0,11,6,5,1,0,8.194317698703017,1.6860290625599932,1.791759469228055,8.792093929503284
T8248,U1024,1502.36,transfer,grocery,2026-05-03 18:21:49.308484,4,2363.040694039131,860.68,374,848,1,mobile,India,0,0,0,0,1,0,0,18,6,5,1,0,7.315457882030493,0.6357740698896942,1.6094379124341003,5.926926025970411
T8437,U39,681.78,payment,travel,2026-05-03 13:56:58.308484,1,1426.2029441243203,744.42,1740,774,1,web,UK,1,0,0,1,0,0,0,13,6,5,1,0,6.52617269933722,0.47803855848900245,0.6931471805599453,7.462214939768189
T9096,U341,1725.64,withdrawal,gaming,2026-05-03 20:33:21.308484,6,2453.819229830209,728.18,60,1170,0,web,UK,1,0,0,0,1,0,0,20,6,5,1,0,7.453932602450715,0.7032465873275263,1.9459101490553132,4.110873864173311
T2288,U396,438.34,payment,electronics,2026-05-03 10:53:37.308484,3,1105.7642091660534,667.42,2087,1754,1,web,Germany,1,0,0,1,0,0,0,10,6,5,1,0,6.0852736007860395,0.3964136259521133,1.3862943611198906,7.643961949002529
T7318,U387,2356.86,withdrawal,fashion,2026-05-03 12:08:57.308484,4,2187.921544598355,168.94,144,924,1,mobile,UAE,1,0,0,1,1,0,1,12,6,5,1,0,7.76550970698526,1.0772141280575231,1.6094379124341003,4.976733742420574
T6858,U857,2193.94,withdrawal,electronics,2026-05-03 15:16:04.308484,6,1644.590950828482,549.35,4954,1435,1,mobile,India,0,0,0,0,0,0,0,15,6,5,1,0,7.693909990283732,1.3340338505211542,1.9459101490553132,8.508152446764088
T7146,U250,693.04,payment,electronics,2026-05-03 16:34:04.308484,10,866.0908929862155,173.05,3887,318,0,web,USA,1,0,1,0,0,0,0,16,6,5,1,0,6.542529595733471,0.800193149255106,2.3978952727983707,8.265650165580329
T8831,U144,2318.54,payment,grocery,2026-05-03 20:42:14.308484,2,1254.6026587353426,1063.94,4161,1662,0,mobile,USA,1,0,0,1,0,0,0,20,6,5,1,0,7.749124169139029,1.848027327224935,1.0986122886681098,8.33375100695358
T8964,U241,1726.29,transfer,travel,2026-05-03 15:41:49.308484,2,1260.3853883316806,465.9,2035,704,1,web,UAE,1,0,0,0,0,0,0,15,6,5,1,0,7.454308985300207,1.3696525004271631,1.0986122886681098,7.618742377670413
T2653,U34,3142.36,transfer,travel,2026-05-03 12:52:28.308484,7,1476.1961013152668,1666.16,3061,531,2,mobile,India,0,1,0,0,0,0,0,12,6,5,1,0,8.053047570486505,2.128687370920111,2.0794415416798357,8.026823576217629
T1819,U524,3859.89,transfer,fashion,2026-05-03 11:47:55.308484,9,2798.1930279568305,1061.7,6365,1155,2,mobile,UK,1,0,1,0,0,0,0,11,6,5,1,0,8.258653005829897,1.3794223486572588,2.302585092994046,8.758726607842037
T11015,U117,1732.01,withdrawal,fashion,2026-05-03 22:41:33.308484,7,1029.676289464987,702.33,3058,676,2,mobile,UAE,1,0,0,0,0,0,0,22,6,5,1,0,7.457615060039408,1.6820917564469209,2.0794415416798357,8.025843344150903
T9490,U304,3770.43,payment,gaming,2026-05-03 18:34:32.308484,8,2109.730286460718,1660.7,2383,177,1,web,India,0,0,0,0,0,0,0,18,6,5,1,0,8.2352095188669,1.7871620947993823,2.1972245773362196,7.776535028185241
T2699,U282,1699.64,withdrawal,electronics,2026-05-03 10:26:26.308484,8,1309.5463363956876,390.09,464,152,0,web,UK,1,0,0,0,0,0,0,10,6,5,1,0,7.438759929785272,1.2978845814498605,2.1972245773362196,6.142037405587356
T5671,U366,1100.46,withdrawal,gaming,2026-05-03 15:42:31.308484,9,1199.3733459679734,98.91,4630,571,1,mobile,USA,1,0,1,0,0,0,0,15,6,5,1,0,7.004391851465911,0.9175291436832181,2.302585092994046,8.440528106480752
T8222,U297,5457.57,payment,gaming,2026-05-03 16:12:35.308484,1,2687.5358684079347,2770.03,3090,1028,1,web,UAE,1,1,0,0,0,0,1,16,6,5,1,0,8.604942129674004,2.0306966177170707,0.6931471805599453,8.036249942132116
T7600,U595,2654.73,transfer,gaming,2026-05-03 18:35:27.308484,11,2296.171209089087,358.56,759,1008,2,web,USA,1,0,1,0,1,0,1,18,6,5,1,0,7.884474848802434,1.1561550760393873,2.4849066497880004,6.633318433280377
T3131,U455,931.43,transfer,travel,2026-05-03 10:54:50.308484,8,1648.5732959813276,717.14,2443,1238,0,mobile,India,0,0,0,0,0,0,0,10,6,5,1,0,6.837794081676172,0.564991560706172,2.1972245773362196,7.8013913202914855
T8567,U319,1784.69,payment,fashion,2026-05-03 16:10:03.308484,1,1781.391546416106,3.3,2183,1520,0,web,Germany,1,0,0,1,0,0,0,16,6,5,1,0,7.487560174142598,1.001851615715073,0.6931471805599453,7.688913336864796
T6311,U1171,289.9,transfer,grocery,2026-05-03 14:29:49.308484,6,636.1189757674377,346.22,400,98,1,web,UAE,1,0,0,0,0,0,0,14,6,5,1,0,5.672979565501156,0.45573235603374573,1.9459101490553132,5.993961427306569
T8243,U1101,2029.14,transfer,grocery,2026-05-03 14:41:28.308484,7,1677.0593027538575,352.08,645,166,0,mobile,UAE,1,0,0,0,0,0,0,14,6,5,1,0,7.6158600351750625,1.2099393238259732,2.0794415416798357,6.470799503782602
T1501,U971,599.01,transfer,fashion,2026-05-03 11:49:55.308484,11,1247.660774022108,648.65,2191,738,0,mobile,USA,1,0,1,0,0,0,0,11,6,5,1,0,6.3969463217439255,0.48010646162165815,2.4849066497880004,7.692569648067906
T5365,U1056,2473.58,withdrawal,travel,2026-05-03 10:55:23.308484,2,1097.060526522307,1376.52,3800,1020,0,web,India,0,1,0,1,1,0,0,10,6,5,1,0,7.813825963632934,2.254734299470731,1.0986122886681098,8.24301946898925
